index,hand,age,ace,df,svpt,svGms,bpSaved,bpFaced,rank,result,1stIn(%),1stWon(%),2ndWon(%)
95376,0,21.2,4,3,64,11,1,4,56,1,50,69,59
95377,0,28.3,5,1,44,7,6,12,122,0,45,60,17
95378,0,28.7,8,0,125,16,14,16,14,1,54,72,50
95379,0,31,8,5,89,10,5,7,22,0,66,69,52
95380,0,23.8,0,5,62,10,1,2,144,1,61,76,58
95381,0,30.4,10,7,96,14,7,9,48,1,50,75,59
95382,0,27.4,19,1,95,17,3,6,42,0,65,79,59
95383,0,22.9,4,8,93,16,4,7,38,0,62,78,56
95384,0,31.7,7,1,79,13,5,8,559,0,51,55,71
95385,0,27.1,10,5,108,17,5,13,20,0,66,65,25
95386,0,28.2,8,4,99,16,6,7,78,1,59,81,70
95387,0,24.4,7,2,77,11,1,4,46,0,53,66,53
95388,0,23,1,4,59,11,0,4,68,0,58,62,71
95389,0,30.9,0,5,51,8,5,9,54,0,55,57,39
95390,0,29.6,10,7,164,26,3,11,238,1,60,71,48
95391,0,25.7,2,3,92,12,8,15,32,0,47,58,39
95392,0,34.3,1,3,102,16,2,6,117,0,63,77,49
95393,0,24.3,2,2,96,15,7,10,31,1,62,68,62
95394,0,23.3,2,0,62,12,1,1,32,1,71,82,72
95395,0,21.1,14,3,82,13,5,6,1,1,55,78,59
95396,0,31,7,2,75,12,2,5,95,0,72,70,37
95397,0,29.9,0,2,90,14,5,9,65,0,57,61,62
95398,0,23.8,10,2,56,10,3,3,1,1,68,79,75
95399,0,30.2,14,5,68,10,6,6,129,1,51,89,64
95400,0,26.2,0,0,69,10,5,8,3,0,59,66,46
95401,0,28.9,11,3,83,12,6,8,77,1,57,74,64
95402,1,29.4,25,3,135,22,8,9,102,1,53,89,62
95403,2,24.3,0,4,88,14,4,12,431,0,62,44,59
95404,0,33.2,2,4,93,15,8,11,134,1,53,61,70
95405,0,28.9,5,0,50,8,3,3,69,1,80,75,60
95406,0,25.9,5,0,66,9,6,8,26,0,74,63,47
95407,0,24.2,1,0,76,11,5,7,80,0,68,63,58
95408,1,28.9,6,0,83,13,6,9,30,1,77,66,37
95409,0,28.7,4,1,88,14,4,9,68,0,61,67,42
95410,0,27,17,8,146,17,17,22,23,0,53,72,47
95411,0,24.8,2,2,75,12,4,8,17,0,57,63,50
95412,0,31.7,2,2,57,10,2,4,275,0,60,71,67
95413,0,21.9,22,1,101,16,2,2,2,1,65,86,53
95414,0,23.5,4,2,81,14,2,5,22,1,59,73,61
95415,0,26.7,8,2,124,16,7,9,61,0,69,70,61
95416,0,26.8,4,0,62,12,1,5,365,0,55,68,57
95417,0,27.8,1,3,102,17,0,1,168,1,73,81,72
95418,0,23,15,7,151,24,10,13,82,0,68,80,52
95419,0,23.9,4,4,55,10,2,5,35,0,67,76,43
95420,0,19.1,5,5,66,8,8,11,46,0,59,64,45
95421,1,29.4,1,3,65,10,2,7,31,0,65,52,55
95422,0,26.2,7,3,91,15,5,8,60,0,60,75,64
95423,0,22.9,4,0,45,8,2,3,125,1,60,74,61
95424,0,18.8,9,5,72,11,3,3,40,1,54,90,61
95425,0,19.2,1,1,36,7,1,6,12,0,50,56,29
95426,1,24.9,1,0,21,3,4,6,117,0,67,43,43
95427,0,36.6,12,8,109,15,10,11,189,1,65,75,63
95428,0,26.8,8,1,90,14,3,4,82,1,60,69,71
95429,0,32.1,17,5,105,17,6,7,38,0,70,75,78
95430,0,23.9,1,2,52,9,0,0,116,1,63,85,53
95431,0,25.4,2,9,98,13,6,10,74,1,55,74,49
95432,0,30.9,2,1,75,13,3,6,21,1,71,64,62
95433,0,29.8,8,10,146,21,7,11,96,1,54,72,58
95434,0,23,2,3,76,10,6,10,240,0,70,60,50
95435,0,28.5,14,5,132,23,3,7,38,0,52,75,62
95436,0,32.5,3,0,59,9,4,8,26,0,63,65,36
95437,0,22.2,0,2,57,10,1,3,4,1,79,67,60
95438,0,26.6,11,4,62,10,5,5,10,1,66,88,59
95439,0,28.1,13,2,51,9,1,1,7,1,69,86,64
95440,0,26.3,4,4,70,11,4,5,3,1,67,70,74
95441,0,28.7,4,3,94,15,4,9,98,0,63,58,62
95442,0,20.3,9,3,105,18,3,9,59,0,65,63,56
95443,0,28,1,3,49,9,2,6,71,0,51,72,43
95444,0,24.2,2,3,41,8,1,4,37,1,56,70,47
95445,0,22.5,3,2,49,7,7,11,49,0,61,53,47
95446,0,24.5,10,4,117,16,8,12,144,0,46,74,54
95447,0,20.6,9,7,87,13,6,10,108,1,60,67,54
95448,0,20.4,2,3,55,9,3,6,5,0,49,59,72
95449,0,26,5,1,52,8,2,2,91,1,56,76,73
95450,0,29.1,4,2,51,7,1,1,82,1,49,68,67
95451,0,21,14,5,79,15,1,1,17,1,61,90,81
95452,0,22.2,0,1,82,11,7,11,128,0,55,67,42
95453,0,19.7,4,7,85,14,3,6,6,0,42,81,57
95454,0,26.3,5,3,85,13,3,5,42,0,71,72,59
95455,0,27.3,4,1,41,7,1,1,5,1,73,90,30
95456,0,28.2,4,4,90,14,4,8,111,0,80,68,43
95457,0,23.4,0,0,49,9,0,1,92,1,53,81,57
95458,0,19.7,6,7,175,25,13,23,238,0,64,61,41
95459,0,24.3,8,7,95,13,5,8,109,1,49,77,51
95460,1,25.4,2,3,73,12,5,10,63,0,62,58,60
95461,0,26.8,3,3,52,10,3,4,75,1,58,83,79
95462,1,26.3,6,4,51,10,1,3,88,0,57,76,72
95463,1,30,3,0,94,14,6,8,29,1,65,67,58
95464,0,21.7,5,1,70,11,5,7,3,1,67,66,59
95465,0,35.7,2,1,58,10,1,6,78,0,78,56,33
95466,0,32.5,4,1,64,11,1,3,63,0,69,77,53
95467,0,30.5,6,1,58,9,3,3,93,1,66,68,79
95468,0,32.5,4,6,61,8,5,5,72,1,44,85,61
95469,0,20,18,4,77,13,6,8,4,0,62,79,56
95470,1,27,6,2,106,13,9,13,81,0,64,57,53
95471,0,31.8,3,3,97,15,5,11,142,0,58,71,34
95472,0,32.4,4,3,82,13,3,6,67,1,73,62,63
95473,0,21.4,9,0,39,9,0,0,3,1,77,97,78
95474,0,23.4,8,7,78,9,11,12,5,1,55,79,61
95475,2,29.9,5,1,57,8,2,5,597,0,68,56,41
95476,1,27.5,2,1,101,15,11,16,76,0,61,61,58
95477,0,25.9,9,9,85,11,9,10,33,1,58,76,67
95478,0,22,3,2,53,8,2,6,101,0,68,64,27
95479,0,22.2,3,6,49,9,4,7,111,0,53,81,41
95480,0,25.4,7,2,51,10,0,0,23,1,67,91,60
95481,0,25.6,6,4,107,18,0,1,71,1,64,82,63
95482,0,22.6,6,0,56,10,2,3,27,1,73,76,67
95483,0,29.8,2,2,103,16,6,11,205,1,69,59,57
95484,0,22.6,7,2,88,14,5,9,45,0,60,70,42
95485,1,26,1,3,89,14,2,5,8,0,74,65,60
95486,0,26.4,4,6,73,10,2,5,59,0,52,76,52
95487,0,22,9,4,95,16,5,6,92,1,63,72,84
95488,0,30.5,4,4,56,8,2,3,88,0,48,78,64
95489,0,33.8,16,2,72,12,4,5,9,1,69,84,60
95490,0,26.2,2,3,80,11,8,10,98,1,59,74,47
95491,0,20.6,7,1,68,10,6,10,101,0,65,64,43
95492,0,32.1,7,4,92,16,3,5,23,1,68,78,64
95493,0,19,5,2,65,10,4,6,12,0,62,57,74
95494,0,33.9,10,4,96,15,7,10,70,0,69,76,46
95495,0,26.8,8,2,92,13,10,17,66,0,58,64,30
95496,0,24.9,0,1,58,8,3,3,57,1,74,74,50
95497,0,26.2,5,1,45,9,2,2,5,1,58,92,72
95498,1,30.2,5,2,67,9,9,11,24,1,63,69,52
95499,1,30.8,5,1,87,17,1,3,46,0,61,79,70
95500,0,23.3,1,3,53,9,5,9,152,0,62,52,71
95501,1,31.2,4,3,109,19,2,3,1,1,68,73,75
95502,0,31.2,4,1,59,11,0,1,53,1,61,89,59
95503,1,19.9,9,5,128,23,1,5,128,1,63,70,71
95504,0,30.3,8,0,102,17,0,1,27,1,74,80,70
95505,0,23.6,4,6,63,10,4,9,13,0,43,63,47
95506,0,25.2,1,1,46,9,0,0,25,1,52,88,71
95507,0,31.3,17,2,115,18,3,4,161,1,62,85,62
95508,0,25.4,19,5,102,15,5,6,47,1,63,78,58
95509,0,22.8,1,7,102,15,9,16,134,0,54,53,57
95510,0,25.2,2,5,92,14,6,10,179,0,61,73,52
95511,0,29.3,9,7,82,13,5,9,72,0,70,65,56
95512,0,22.3,3,5,134,17,9,15,37,0,50,63,50
95513,0,23.4,25,8,181,26,13,16,98,0,55,76,53
95514,0,21.8,3,6,105,16,12,18,110,0,52,60,55
95515,0,30.4,10,1,42,9,0,0,83,1,57,92,82
95516,1,23.7,9,2,100,16,1,6,104,0,64,69,44
95517,0,23.2,6,8,85,14,7,10,217,0,67,75,65
95518,0,25.5,14,4,79,10,6,6,3,1,54,91,47
95519,0,21.8,9,2,104,16,3,6,5,1,66,70,52
95520,0,24,0,2,72,10,3,4,68,1,44,66,68
95521,0,37.4,20,3,60,11,0,0,27,1,68,83,88
95522,1,24.6,14,5,132,20,11,15,50,1,55,68,62
95523,0,24.1,1,5,50,8,3,4,39,1,38,84,62
95524,0,27.4,6,5,63,11,2,6,11,0,32,65,58
95525,0,25.9,4,3,44,8,1,4,82,0,61,67,43
95526,1,20.1,2,4,36,5,3,5,39,0,56,60,42
95527,0,33.1,0,0,84,13,6,13,53,0,74,45,64
95528,0,27.5,4,1,39,8,0,0,45,1,69,89,73
95529,0,32.2,5,1,67,9,6,7,65,1,51,76,56
95530,0,21.3,5,1,74,10,5,6,172,1,64,70,54
95531,0,25.5,17,3,101,18,4,10,102,0,61,69,53
95532,0,34.1,6,0,75,12,2,5,168,0,63,62,64
95533,0,29.2,4,4,110,16,1,3,104,1,58,69,64
95534,0,25.8,0,1,137,20,5,6,57,1,76,65,75
95535,0,30.6,1,0,34,7,1,1,52,1,74,84,89
95536,0,25.7,6,2,66,11,1,2,33,1,59,79,64
95537,0,25.8,1,3,72,11,3,6,9,0,67,67,48
95538,0,23.9,9,0,60,11,0,0,21,1,65,85,81
95539,0,25.3,5,5,81,12,2,4,59,0,54,77,53
95540,0,21.2,3,0,48,9,4,4,72,1,75,86,67
95541,0,35.1,6,3,147,22,9,15,43,0,61,71,44
95542,1,26.9,6,2,61,10,2,3,157,1,43,81,67
95543,0,25.6,6,2,58,9,2,6,34,0,47,70,41
95544,0,25.8,2,3,54,8,5,9,57,0,52,61,52
95545,0,28.1,5,5,79,14,2,6,38,0,52,61,70
95546,0,24.3,6,0,127,18,6,8,102,0,74,77,52
95547,0,28.8,1,3,48,9,1,4,44,1,44,62,71
95548,0,25.4,5,5,114,16,9,13,90,0,59,63,60
95549,1,26.1,3,1,46,8,2,5,98,0,65,67,40
95550,0,32.7,2,2,57,9,4,6,63,0,58,64,73
95551,0,32.3,5,4,74,14,1,2,87,1,54,85,70
95552,0,26.9,10,5,153,24,3,9,103,0,63,71,55
95553,0,26.6,3,7,57,9,4,7,29,0,40,83,48
95554,0,25.5,2,0,54,10,3,6,23,0,70,74,38
95555,1,23.6,4,3,123,17,11,13,118,1,59,76,56
95556,0,23.4,6,3,67,10,7,10,34,0,55,65,67
95557,0,32.7,3,0,54,9,1,4,163,0,57,68,43
95558,0,31.5,17,3,99,16,1,4,27,1,69,71,57
95559,0,25.6,4,5,113,18,6,12,62,1,61,64,62
95560,0,27.3,3,1,52,7,3,3,15,1,75,74,58
95561,0,30.3,8,1,62,10,4,5,178,0,55,82,52
95562,0,28.6,0,4,57,10,3,8,43,0,51,59,58
95563,0,24.7,13,0,43,9,0,0,32,1,63,100,56
95564,0,27.8,5,1,105,16,9,11,22,1,66,72,60
95565,0,27.8,2,2,74,14,0,4,34,1,66,59,65
95566,0,21.3,4,2,68,8,5,9,114,0,60,61,40
95567,0,22.9,11,7,111,14,11,15,47,0,58,66,52
95568,0,28.3,8,1,50,10,0,1,43,1,64,88,53
95569,0,22.4,12,7,107,15,3,4,58,1,52,75,68
95570,0,22,1,2,60,9,3,7,35,1,60,64,50
95571,1,23.3,2,5,115,17,6,10,112,1,62,66,56
95572,0,22.6,0,0,99,14,9,15,61,1,80,57,30
95573,0,26.4,5,3,90,15,5,7,71,1,57,82,50
95574,0,26.6,5,1,79,13,0,3,25,0,54,86,37
95575,0,24.9,2,0,57,9,3,5,34,0,67,68,58
95576,0,31.4,4,2,100,10,9,11,101,0,57,63,46
95577,1,30.5,6,5,59,9,3,6,113,0,71,62,58
95578,0,21.7,4,3,65,11,5,7,63,0,58,71,62
95579,0,22.9,1,10,66,10,6,9,149,0,50,73,65
95580,0,29.3,16,14,213,34,8,10,41,0,62,83,64
95581,0,21.7,0,2,44,7,1,5,120,0,59,54,56
95582,1,24.9,2,1,69,10,7,11,1,0,71,67,26
95583,1,29.2,4,4,52,8,3,6,39,0,60,77,29
95584,0,24.5,5,5,69,9,7,11,92,0,52,58,54
95585,0,23.8,12,6,104,16,6,7,28,1,46,92,56
95586,0,27.9,0,0,46,7,4,9,38,0,57,50,30
95587,0,22.7,3,4,96,14,5,10,98,1,50,65,55
95588,0,29.2,1,4,67,12,2,6,95,0,78,69,36
95589,1,26,22,6,107,15,6,6,80,1,67,78,72
95590,0,28.6,3,6,94,14,10,16,56,0,52,59,54
95591,1,37.8,4,5,64,9,10,14,134,0,61,51,55
95592,0,27.2,0,1,12,3,0,0,1,1,42,80,67
95593,0,24.1,0,1,54,8,5,10,90,0,44,46,48
95594,0,35.4,7,1,90,16,2,3,34,0,59,79,72
95595,0,24.7,2,4,103,16,8,15,16,0,71,59,50
95596,1,22.6,5,2,94,16,4,7,1,1,67,73,62
95597,0,32.9,8,2,67,9,3,4,195,1,52,77,57
95598,0,29,3,3,121,15,17,19,99,1,66,68,53
95599,0,28.9,4,1,51,10,0,1,26,1,53,85,70
95600,0,26.6,4,1,76,11,5,7,106,0,59,69,60
95601,0,27.5,6,0,49,9,0,2,52,1,71,71,50
95602,0,21.8,1,3,56,9,3,4,23,1,62,71,67
95603,0,26.7,10,5,83,12,0,0,90,0,48,88,55
95604,0,23.5,2,1,140,17,13,15,227,0,78,63,50
95605,1,21.6,14,2,64,13,0,2,189,1,75,75,71
95606,1,34.3,12,3,94,16,2,4,101,0,63,69,72
95607,0,23.9,14,2,69,12,1,1,58,1,55,87,62
95608,0,25.1,7,2,91,14,10,15,178,0,64,64,48
95609,0,24.2,3,2,64,10,2,4,1,1,72,67,44
95610,0,25.9,2,4,57,8,6,6,12,1,58,79,65
95611,0,26.4,12,5,74,12,5,7,11,0,61,80,54
95612,0,20,16,4,105,17,2,3,106,1,58,84,65
95613,0,31.7,4,0,53,10,3,5,42,1,74,67,79
95614,0,27,0,1,46,9,0,3,65,0,74,62,73
95615,0,32.8,11,0,75,14,1,1,4,1,56,88,73
95616,0,30.1,2,0,89,14,3,5,52,0,52,72,60
95617,1,31.9,9,2,114,17,4,7,44,0,67,74,61
95618,0,29.5,17,0,110,16,4,5,35,0,54,83,49
95619,0,24.9,8,2,64,10,2,2,63,1,66,86,45
95620,0,28,1,5,83,11,5,7,100,0,47,69,54
95621,0,26.3,8,6,104,15,4,5,74,1,62,77,68
95622,0,25.9,1,1,62,10,3,6,54,0,71,61,59
95623,0,28.1,12,0,64,10,3,4,14,1,72,80,61
95624,0,27.3,4,6,81,11,4,7,42,0,58,70,57
95625,0,31.7,1,3,143,23,9,18,232,0,66,62,43
95626,0,22.4,9,1,119,16,12,18,57,0,66,62,40
95627,0,28.6,7,9,56,10,2,6,50,0,48,78,60
95628,0,26.1,4,7,105,14,10,14,10,0,46,79,42
95629,0,18,9,2,47,9,1,2,104,1,60,75,82
95630,0,23.2,1,3,84,13,4,5,162,1,69,67,74
95631,0,20.8,17,3,68,10,1,1,41,1,74,72,73
95632,0,31.2,0,3,42,7,2,6,68,0,62,54,46
95633,1,25.7,1,4,56,8,6,9,21,1,59,61,58
95634,0,20.7,15,0,95,15,6,9,2,0,61,76,51
95635,0,29.1,2,3,83,15,5,9,7,0,63,65,71
95636,0,28.2,13,2,107,12,10,12,19,0,66,79,38
95637,1,21.8,4,2,51,10,0,2,123,0,82,74,57
95638,0,31.9,3,0,64,10,2,2,42,1,66,74,68
95639,0,32.3,19,2,86,15,5,8,144,0,72,74,50
95640,0,29.6,1,3,67,10,4,6,85,0,57,66,62
95641,0,21.4,6,2,48,8,2,2,72,1,60,79,65
95642,0,30.3,6,4,50,8,6,11,155,0,62,58,33
95643,0,22.3,8,5,58,9,2,5,53,0,67,72,43
95644,0,20.7,6,3,91,13,1,6,133,0,77,60,39
95645,0,25.5,18,2,74,14,0,0,10,1,61,84,74
95646,0,32.6,4,2,91,14,6,9,12,0,55,68,59
95647,0,34.2,3,1,56,9,1,2,63,1,70,74,56
95648,0,24.2,9,10,95,14,4,8,17,1,40,58,68
95649,0,23,2,2,163,24,16,23,122,0,63,59,57
95650,0,34.8,2,3,32,6,1,3,72,0,59,74,40
95651,0,28.3,5,2,105,15,7,9,105,1,64,61,72
95652,0,24.1,6,2,56,9,4,6,38,1,77,70,55
95653,0,27.9,14,2,87,15,4,5,83,1,70,80,62
95654,0,26.3,22,3,147,25,3,6,139,1,69,75,53
95655,0,19.5,4,2,48,8,2,6,38,0,52,64,43
95656,0,30.9,7,5,83,14,5,9,5,1,46,66,62
95657,0,27.9,4,0,69,10,6,11,43,0,68,60,41
95658,1,26.1,16,1,103,17,6,8,108,1,63,77,59
95659,0,26.1,0,2,49,7,0,6,129,0,51,36,45
95660,0,29.2,3,1,46,9,0,2,70,0,67,84,43
95661,0,26.4,11,1,66,13,2,2,97,1,71,81,83
95662,1,26.6,5,6,103,17,0,8,54,0,51,66,41
95663,0,30.7,3,2,58,8,5,8,115,0,69,60,50
95664,0,32,4,3,48,8,1,1,43,1,52,80,70
95665,0,19.9,9,3,47,9,2,4,31,0,60,82,44
95666,0,23.2,27,4,171,28,4,7,121,1,62,81,61
95667,0,32.3,6,2,65,10,3,7,104,0,54,71,46
95668,0,18.7,7,7,115,16,4,6,63,0,49,86,56
95669,0,27.2,2,6,57,10,1,3,28,1,58,73,56
95670,0,27.1,9,3,83,15,2,5,20,1,52,86,51
95671,0,23.8,12,3,88,12,5,8,165,0,61,70,42
95672,1,24.7,0,1,64,10,3,4,132,1,52,73,67
95673,0,27.8,11,4,94,15,2,4,43,1,67,73,59
95674,0,24.2,6,7,135,17,10,15,17,0,50,76,39
95675,0,26.6,3,1,110,16,9,12,34,0,67,64,69
95676,0,22.5,5,7,66,10,6,10,35,0,47,68,54
95677,1,20.4,8,1,179,25,9,16,368,0,56,70,52
95678,0,24.6,0,4,66,8,4,8,145,0,52,65,39
95679,0,27.2,0,1,67,9,4,5,19,1,82,67,91
95680,0,21.8,9,1,51,9,1,1,72,1,55,89,68
95681,0,21.3,12,0,40,8,0,0,10,1,68,93,62
95682,0,21.1,26,2,64,11,1,2,35,1,67,74,74
95683,0,17.9,2,0,46,9,2,4,133,1,61,82,56
95684,0,27,1,6,61,9,4,10,111,0,72,50,45
95685,0,21.6,5,4,130,21,4,6,13,1,51,79,67
95686,0,32.6,3,2,84,13,6,11,114,0,55,74,39
95687,0,32,1,2,123,19,8,12,12,1,72,62,69
95688,0,24.8,1,1,88,15,4,11,57,0,72,54,54
95689,0,25.1,8,1,66,11,1,2,111,0,70,74,58
95690,0,25.9,1,1,78,10,3,7,12,0,56,52,58
95691,0,20.4,1,2,62,9,3,5,57,1,65,72,40
95692,0,25.5,3,6,84,13,3,9,86,0,62,62,38
95693,1,20.7,3,1,44,7,5,10,41,0,45,35,39
95694,0,21.5,10,3,46,9,0,1,5,1,72,79,70
95695,1,21.9,1,1,69,11,3,5,2,1,64,68,62
95696,1,39.1,21,4,62,10,1,2,64,1,55,100,58
95697,0,24.6,4,2,65,10,1,2,57,0,68,80,47
95698,1,24.4,2,2,62,9,3,5,47,1,52,47,75
95699,0,24.1,8,1,110,15,9,12,117,1,65,64,59
95700,0,32,0,1,37,3,3,5,1821,0,62,57,31
95701,0,30.7,10,2,148,24,6,9,24,1,71,70,59
95702,0,19.9,3,6,102,13,12,15,116,1,72,64,61
95703,0,25.6,2,4,86,15,2,5,10,0,57,73,61
95704,1,25.1,16,5,95,15,2,3,75,1,76,75,56
95705,0,35.7,1,8,84,12,3,9,92,0,50,57,56
95706,0,22.5,1,1,31,6,3,4,14,0,58,83,58
95707,0,35.8,5,3,79,10,5,7,12,0,70,64,57
95708,0,24.4,3,9,127,19,5,8,61,1,48,77,56
95709,0,27.6,13,3,114,15,8,9,18,1,61,73,54
95710,0,31.5,3,1,50,9,2,2,42,1,58,76,80
95711,0,21.6,6,3,62,8,7,11,42,0,58,67,30
95712,0,20.9,6,0,67,11,5,7,44,0,52,71,59
95713,0,19.4,3,3,112,16,10,14,28,0,48,67,60
95714,0,27.5,4,3,52,8,6,10,58,0,54,64,38
95715,1,30.2,1,1,36,6,1,5,69,0,50,56,41
95716,0,29.2,12,3,105,17,6,8,12,1,65,75,59
95717,0,28,7,3,81,11,2,4,144,0,46,81,49
95718,0,27.9,3,5,86,13,4,9,5,0,58,60,52
95719,0,30.4,9,2,70,13,1,3,35,1,67,77,67
95720,0,25.8,3,4,58,10,0,2,143,0,66,63,81
95721,0,20.7,1,3,64,11,2,3,72,1,50,75,72
95722,0,20.2,7,5,54,10,1,3,21,0,59,72,76
95723,0,19.1,9,2,64,10,3,4,30,1,47,87,56
95724,0,23.6,14,3,114,17,5,7,29,1,52,75,65
95725,0,28.8,4,2,108,14,12,16,39,0,66,66,49
95726,1,21,0,5,93,14,9,16,100,0,60,50,56
95727,0,30.9,2,2,46,7,2,6,90,0,70,53,33
95728,0,21.5,5,2,88,12,5,6,217,0,57,76,53
95729,0,21.5,8,6,55,10,4,7,224,0,53,76,60
95730,0,25.1,3,5,79,11,8,9,64,1,53,69,69
95731,0,27.7,3,3,94,15,2,7,23,1,49,70,49
95732,1,27.5,22,4,145,25,6,9,68,1,69,72,61
95733,0,28.7,4,6,125,17,9,13,62,1,60,72,50
95734,0,30.7,5,2,86,16,0,2,24,1,65,82,54
95735,0,27.8,4,5,81,12,5,7,73,1,69,71,75
95736,0,31.6,7,2,67,10,2,4,63,1,57,76,48
95737,1,21.4,4,1,215,36,5,14,71,0,72,68,53
95738,0,25,0,1,57,9,4,4,24,1,65,78,63
95739,0,23.5,12,2,59,11,0,0,124,1,61,81,86
95740,0,26,12,2,139,20,9,12,27,1,52,75,60
95741,0,28.4,2,0,78,10,5,6,50,1,59,59,69
95742,1,22.7,0,2,37,8,0,1,84,1,54,95,73
95743,0,25.2,8,2,47,9,2,2,135,1,57,93,67
95744,1,23.7,1,2,77,11,2,3,121,1,65,66,60
95745,0,30.1,9,7,101,16,5,7,94,0,62,78,55
95746,0,32.3,1,0,70,11,6,12,51,0,81,51,38
95747,0,20.8,7,2,94,11,6,7,121,1,70,65,58
95748,0,22,5,5,106,14,6,10,41,0,50,66,58
95749,0,26.3,2,1,72,11,3,3,117,1,64,80,60
95750,0,24.4,6,3,109,16,6,8,55,0,61,76,48
95751,1,26.3,14,4,114,17,6,9,15,1,50,86,49
95752,0,25.3,5,3,60,10,3,4,118,1,58,89,64
95753,0,33.5,8,1,94,16,3,5,73,1,63,71,65
95754,0,27.5,0,1,59,10,3,7,9,0,86,55,86
95755,0,27.2,4,4,68,10,3,4,8,1,60,73,52
95756,0,29.3,1,4,41,8,3,6,331,0,63,69,64
95757,0,20.7,12,7,106,16,3,7,21,1,64,72,52
95758,0,24.8,3,2,69,9,7,13,13,0,67,52,33
95759,0,26.3,14,9,99,14,6,8,127,1,46,83,61
95760,0,33.4,2,0,41,7,1,2,87,1,66,67,71
95761,0,29.9,1,3,74,13,3,8,45,0,51,58,55
95762,0,31.3,5,2,85,12,4,6,5,1,51,81,60
95763,0,34.9,9,4,82,13,4,6,49,0,59,73,67
95764,0,24,9,6,69,11,4,7,88,1,58,72,70
95765,1,20.8,4,0,82,12,8,12,89,0,59,58,53
95766,0,20.8,4,2,96,15,6,9,99,1,61,71,60
95767,0,22.8,4,4,85,13,4,9,119,0,73,60,63
95768,0,24.8,6,4,61,10,2,5,63,0,48,66,61
95769,0,30,9,3,160,29,1,1,89,1,74,79,71
95770,0,25.6,6,4,92,15,2,4,73,1,79,77,27
95771,0,26.9,4,1,60,11,0,5,15,0,67,62,47
95772,0,27.1,0,2,126,20,6,12,43,0,60,55,63
95773,0,27.6,17,2,59,11,5,7,20,1,54,81,60
95774,0,29.4,7,0,72,11,3,4,327,0,54,79,61
95775,0,25.8,1,4,106,13,6,10,88,0,62,59,61
95776,0,24.6,4,2,64,9,8,10,17,0,61,74,39
95777,0,28.6,2,3,58,11,0,3,18,0,60,74,45
95778,0,26.9,5,5,95,15,2,4,43,1,77,78,53
95779,0,18.6,9,3,95,16,2,4,65,0,55,81,55
95780,0,28.6,7,2,145,20,9,11,133,1,63,76,50
95781,0,33.2,12,2,91,14,0,2,92,0,60,73,50
95782,1,24.3,3,2,54,9,2,7,78,0,52,71,29
95783,0,21.6,6,0,68,11,3,6,17,0,59,65,50
95784,0,34.3,4,2,50,9,2,2,49,1,64,81,75
95785,1,28.2,2,0,38,5,6,8,24,0,63,62,43
95786,1,24.7,5,2,103,15,6,9,186,1,64,68,54
95787,0,31.8,3,2,55,9,3,6,40,0,58,66,48
95788,0,23.6,1,2,61,9,7,11,85,0,54,61,42
95789,1,31.1,18,3,96,16,0,1,103,1,68,89,46
95790,0,24.8,2,0,62,11,5,10,19,0,71,59,39
95791,0,22.9,6,4,88,14,5,11,134,0,56,63,46
95792,0,26.3,5,1,56,9,3,6,40,0,48,70,57
95793,0,27.1,24,1,57,12,0,0,40,1,70,92,69
95794,0,30,2,3,68,11,5,8,64,0,63,65,64
95795,0,25.7,7,2,107,15,8,10,28,1,54,74,60
95796,0,23.4,6,1,96,16,5,9,20,1,61,71,64
95797,1,26.1,12,7,86,13,5,8,89,1,55,72,62
95798,0,21.8,2,3,44,9,1,4,102,0,55,67,59
95799,0,21.5,6,1,91,15,3,7,85,0,68,66,57
95800,0,22.2,2,1,42,7,1,2,3,1,71,67,73
95801,0,21.6,0,2,52,6,5,11,57,0,60,42,26
95802,0,22.5,6,3,100,16,3,3,110,1,58,81,69
95803,0,28,4,2,60,11,2,5,142,0,67,62,61
95804,0,25.1,9,2,52,10,2,3,11,1,67,83,67
95805,0,24.6,0,0,52,10,1,1,43,1,79,83,64
95806,0,28.4,2,3,99,11,9,10,15,1,67,74,50
95807,0,31.9,7,1,85,12,4,4,30,1,61,79,62
95808,0,29.4,1,5,69,11,4,6,24,1,54,78,56
95809,0,26.4,18,2,72,12,0,0,6,0,68,82,86
95810,0,19.1,10,7,75,12,1,2,72,0,49,84,74
95811,0,22.3,2,3,62,10,9,12,70,0,56,60,71
95812,0,26.5,3,2,61,9,2,4,104,0,57,69,54
95813,0,25.3,0,1,52,8,4,5,25,1,65,65,71
95814,0,33.8,4,2,96,15,3,7,37,0,57,67,51
95815,0,26.8,7,8,98,12,17,20,111,0,58,70,48
95816,1,31.5,18,5,92,17,1,2,50,1,54,86,81
95817,0,24.6,4,3,47,8,0,1,78,1,66,84,46
95818,0,23.1,7,3,44,8,1,1,14,1,66,83,75
95819,0,25.9,5,4,81,13,3,6,58,0,64,60,64
95820,0,24.4,8,5,110,17,3,7,94,0,42,74,59
95821,0,23,4,1,49,8,2,4,9,1,53,69,55
95822,0,19.8,1,5,88,12,8,12,172,0,61,59,66
95823,0,26,7,1,61,10,1,2,8,1,69,74,50
95824,1,21.6,4,1,71,12,4,8,44,0,63,67,48
95825,1,32.4,5,1,40,7,0,1,48,1,50,70,74
95826,0,23.2,6,0,122,20,4,5,77,1,67,74,68
95827,0,32.6,11,4,118,19,10,13,114,1,58,75,61
